price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
2127.0,1991.0,ford,excellent,6 cylinders,gas,156150.0,automatic,SUV,white,133,1.7729326172037696,0.01277334227191898,c
6593.0,2006.0,ford,excellent,8 cylinders,gas,,automatic,pickup,white,224,2.3370128630662435,0.17035804958729378,b
26349.0,2017.0,ford,excellent,8 cylinders,gas,147468.0,automatic,pickup,white,897,2.5570843291647622,0.0667818666232727,b
30590.0,2014.0,ford,excellent,8 cylinders,gas,54000.0,automatic,truck,black,628,2.356129754958301,0.004666368595336284,a
76950.0,2018.0,ford,like new,6 cylinders,gas,8925.0,automatic,truck,black,726,2.2458787799803064,0.12232161349594163,b
6608.0,2007.0,ford,good,6 cylinders,gas,201400.0,automatic,pickup,black,1097,2.2462472707547168,0.01665908054269591,c
17196.0,2010.0,ford,good,8 cylinders,gas,149892.0,automatic,truck,black,427,2.120790993711005,0.23675910763103306,a
19364.0,2017.0,ford,excellent,4 cylinders,gas,,automatic,SUV,white,1094,2.27055526554564,0.04873771526809489,a
16891.0,2017.0,ford,good,4 cylinders,gas,57360.0,automatic,SUV,black,2564,2.542345751432948,0.0731041324720283,b
1876.0,2004.0,ford,excellent,6 cylinders,gas,230000.0,automatic,sedan,silver,636,2.1472663558659644,0.10356573566084548,c
26157.0,2018.0,ford,excellent,4 cylinders,gas,43000.0,automatic,SUV,red,267,2.3681251292685332,0.1878277470024754,a
25655.0,2012.0,ford,excellent,8 cylinders,gas,87686.0,automatic,pickup,red,15471,2.2992049690488825,0.06898421380315918,c
27254.0,2016.0,ford,like new,8 cylinders,gas,122272.0,automatic,pickup,white,584,2.263857357671446,0.03739798288171643,b
17922.0,2017.0,ford,excellent,4 cylinders,gas,100183.0,automatic,SUV,silver,1963,2.4147747979347782,0.06679596223271758,c
2475.0,2001.0,ford,excellent,8 cylinders,gas,107141.0,automatic,SUV,black,699,1.961422188780226,0.12851376169994586,a
11239.0,2010.0,ford,good,6 cylinders,gas,93450.0,automatic,SUV,blue,6227,2.3221510379896,0.050346577621275104,c
80957.0,2019.0,ford,like new,6 cylinders,gas,15000.0,automatic,truck,white,122,2.533575294417299,0.11485607599349106,b
36887.0,2018.0,ford,good,6 cylinders,gas,18912.0,automatic,pickup,red,4943,2.40784854276659,0.09388409050401844,b
6694.0,2006.0,ford,good,4 cylinders,gas,108750.0,automatic,sedan,red,3760,2.29739296502292,0.04978752669694634,a
7616.0,2007.0,ford,good,8 cylinders,gas,140000.0,automatic,truck,blue,119,2.191133914961469,0.103734807708876,c
5749.0,2007.0,ford,fair,8 cylinders,gas,274000.0,automatic,pickup,white,937,2.061976844875569,0.20712556943788013,b
18244.0,2015.0,ford,good,8 cylinders,gas,142225.0,automatic,truck,white,784,2.2460612774973447,0.16331208581687126,b
4429.0,2012.0,ford,good,4 cylinders,gas,121340.0,automatic,sedan,white,116,2.195652695333961,-0.09615643695983296,c
3765.0,2008.0,ford,good,4 cylinders,gas,188700.0,automatic,sedan,white,58,2.2798361599686663,0.08831550873949867,a
8049.0,2012.0,ford,excellent,4 cylinders,gas,104019.0,automatic,sedan,red,4128,2.3973142750794425,0.03575884303773368,b
5447.0,2003.0,ford,good,6 cylinders,gas,85170.0,automatic,truck,silver,704,2.31409487507769,0.2383520383258977,a
14264.0,2011.0,ford,like new,8 cylinders,gas,93338.0,automatic,truck,white,1176,2.2530471462590724,0.09763804094694814,c
800.0,2008.0,ford,excellent,6 cylinders,gas,212140.0,automatic,sedan,silver,1331,2.1876600733656866,0.15914855367459854,b
26100.0,2013.0,ford,excellent,8 cylinders,gas,122916.0,automatic,pickup,black,675,2.3465062177961284,0.10964817880418584,b
24184.0,2017.0,ford,excellent,6 cylinders,gas,95900.0,automatic,SUV,black,274,2.359967662754291,0.007787485476222032,c
8429.0,2014.0,ford,good,4 cylinders,gas,76522.0,automatic,sedan,silver,1018,2.25727240602619,0.0036688999981305532,a
4385.0,2003.0,ford,good,6 cylinders,gas,220000.0,automatic,truck,red,93,2.065428970104814,0.2805227390525236,b
17206.0,2011.0,subaru,excellent,4 cylinders,gas,138641.0,manual,sedan,silver,359,2.2696671600289258,0.18659353664472134,c
500.0,2017.0,ford,excellent,8 cylinders,gas,32274.0,automatic,truck,black,9015,2.416417722555608,0.1661845966824374,a
6203.0,2002.0,ford,excellent,8 cylinders,gas,,automatic,pickup,blue,460,2.1529771959749993,0.2674158571941399,a
500.0,2010.0,ford,like new,6 cylinders,gas,200000.0,automatic,truck,white,625,2.3688272683150955,-0.04030366837997551,a
25880.0,2014.0,ford,like new,6 cylinders,gas,123831.0,automatic,truck,red,797,2.370766378506792,0.1768640706726479,c
500.0,2018.0,ford,good,8 cylinders,gas,0.0,automatic,truck,black,3532,2.4763405819885316,0.0367591351175177,a
38108.0,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.3367306164851174,0.15513120409448014,c
5943.0,2006.0,ford,excellent,6 cylinders,gas,157876.0,automatic,SUV,white,1600,2.111173531744317,-0.0011244485086109037,c
9460.0,2010.0,subaru,excellent,4 cylinders,gas,130700.0,manual,SUV,blue,3620,2.346326088726589,-0.02478932583563276,c
2544.0,2001.0,ford,fair,8 cylinders,gas,260000.0,automatic,pickup,silver,164,1.9888615167200825,0.1629822354822985,b
800.0,2011.0,ford,good,8 cylinders,gas,0.0,automatic,truck,white,1634,2.1249809679484852,0.09264427897331844,b
5248.0,2008.0,ford,good,6 cylinders,gas,116120.0,automatic,sedan,white,220,2.26122894291683,0.05504855637736098,a
12020.0,2002.0,ford,good,8 cylinders,gas,77500.0,automatic,truck,white,794,1.9493077324494208,-0.06500158392795588,b
4657.0,2010.0,ford,good,8 cylinders,gas,182000.0,automatic,pickup,blue,138,2.1531279252565616,-0.07619891996112868,a
11337.0,2014.0,ford,excellent,6 cylinders,gas,104000.0,automatic,SUV,black,328,2.34357426837954,0.00807401478046696,a
9645.0,2003.0,ford,good,8 cylinders,gas,80221.0,automatic,pickup,black,123,2.087815018158246,0.01663675196175482,a
800.0,2015.0,ford,good,8 cylinders,gas,61335.0,automatic,truck,white,1710,2.4280490928298675,0.2920236400987584,b
3775.0,2007.0,ford,excellent,6 cylinders,gas,130000.0,automatic,sedan,red,592,2.1365865985767702,0.06267787236581354,b
2320.0,2013.0,ford,excellent,8 cylinders,gas,175000.0,automatic,truck,white,280,1.9932715261594955,0.13725957236118266,a
3987.0,2005.0,ford,excellent,6 cylinders,gas,211309.0,automatic,SUV,red,1217,2.3392925033257765,0.22636852018852374,b
1891.0,2005.0,ford,good,6 cylinders,gas,134950.0,automatic,sedan,red,4380,2.090858075717952,0.2094382027428948,a
34982.0,2015.0,ford,excellent,8 cylinders,gas,28500.0,automatic,truck,white,474,2.461567402208609,0.07757111907407074,a
7794.0,2010.0,ford,excellent,4 cylinders,gas,128000.0,automatic,sedan,red,229,2.1768705537087114,0.16566119563564458,b
8226.0,1995.0,ford,excellent,8 cylinders,gas,263074.0,automatic,truck,blue,1579,1.73374887186813,0.14251515754720945,b
20203.0,2014.0,ford,good,8 cylinders,gas,99700.0,automatic,truck,white,1044,2.353525864306849,0.08095915343819286,b
4404.0,1989.0,ford,fair,8 cylinders,gas,99500.0,manual,pickup,red,64,1.8712040660904679,0.029617672768488517,b
13007.0,1979.0,ford,excellent,8 cylinders,gas,107000.0,automatic,truck,blue,206,1.490560947981484,0.08389505591766126,c
11052.0,2010.0,ford,excellent,8 cylinders,gas,138000.0,automatic,truck,white,251,2.3450068556399777,0.09345460829371444,a
800.0,2018.0,ford,excellent,6 cylinders,gas,103812.0,automatic,truck,white,4308,2.404595312641056,0.11730819425784852,b
2355.0,2014.0,ford,excellent,4 cylinders,gas,,automatic,sedan,black,2683,2.3351740801598755,0.002720935516358117,a
2441.0,2007.0,subaru,fair,4 cylinders,gas,186606.0,automatic,sedan,black,3551,2.28926109418444,0.09418566534948752,b
7175.0,2011.0,ford,excellent,4 cylinders,gas,153245.0,automatic,SUV,silver,261,2.2354493369467576,0.11429625386516785,a
22396.0,2017.0,ford,like new,4 cylinders,gas,64241.0,automatic,SUV,silver,2563,2.3942280560048546,0.2444049407310932,c
8549.0,2010.0,subaru,excellent,4 cylinders,gas,133310.0,automatic,SUV,white,19940,2.2538158508140294,0.07536890292677265,c
9019.0,2008.0,ford,good,8 cylinders,gas,206000.0,automatic,truck,white,296,2.2852176120120533,0.06488582387754155,a
3761.0,1999.0,ford,good,8 cylinders,gas,209504.0,automatic,pickup,black,117,1.9360166717204936,0.05746883347431093,b
5191.0,2003.0,subaru,good,4 cylinders,gas,153387.0,manual,sedan,blue,1375,2.1257719503003805,0.04251885643530567,a
7445.0,2003.0,ford,good,8 cylinders,gas,242000.0,automatic,truck,white,231,1.9678959564912817,-0.04551483504189247,c
20661.0,2017.0,ford,excellent,4 cylinders,gas,51137.0,automatic,sedan,white,3014,2.2722370221482096,0.008317556453837638,a
37203.0,2018.0,ford,good,6 cylinders,gas,7432.0,automatic,pickup,blue,5059,2.592637602269282,0.040396655379546426,b
9687.0,2013.0,ford,excellent,4 cylinders,gas,76828.0,automatic,SUV,silver,186,2.1343159701523184,0.14910697300356987,a
10078.0,2008.0,ford,excellent,6 cylinders,gas,,automatic,truck,white,91,2.294131969234521,0.2597140387322098,c
34508.0,2018.0,ford,good,8 cylinders,gas,21585.0,automatic,pickup,white,4942,2.2427678667525868,0.11350734669553697,c
15194.0,2010.0,ford,good,8 cylinders,gas,150311.0,automatic,pickup,black,437,2.2364039415860075,0.1754830328829704,a
5211.0,2011.0,ford,good,4 cylinders,gas,112893.0,automatic,sedan,blue,101,2.2519186268827633,0.058753578463820975,a
18308.0,2013.0,ford,excellent,6 cylinders,gas,87453.0,automatic,SUV,white,2961,2.4773598549879297,0.02281294008661265,c
20888.0,2016.0,ford,excellent,6 cylinders,gas,78484.0,automatic,SUV,black,20623,2.3764420295958906,0.057399887925853016,b
6971.0,2011.0,subaru,good,4 cylinders,gas,142000.0,automatic,sedan,black,2839,2.1647367720366315,0.07943820864280215,a
17887.0,2016.0,subaru,excellent,4 cylinders,gas,96039.0,automatic,SUV,black,319,2.4166252746814982,0.13958278522437945,b
4167.0,2002.0,ford,excellent,8 cylinders,gas,,automatic,sedan,white,260,1.9108643884987817,-0.008258415455246124,b
16513.0,2016.0,subaru,excellent,4 cylinders,gas,57000.0,automatic,SUV,blue,3848,2.442317151518831,0.0008941151956219777,a
19946.0,2016.0,ford,excellent,8 cylinders,gas,137284.0,automatic,truck,white,1607,2.201887807478897,0.009905930198977037,c
21181.0,2015.0,ford,good,8 cylinders,gas,151269.0,automatic,pickup,white,137,2.5029187638962496,0.039267962934459985,a
33690.0,2018.0,ford,excellent,6 cylinders,gas,52670.0,automatic,SUV,red,7468,2.477286387173732,0.14400651109946686,b
16817.0,2009.0,ford,excellent,8 cylinders,gas,163202.0,automatic,truck,white,892,2.1564788272462856,0.2556620927970482,a
21062.0,2016.0,ford,excellent,6 cylinders,gas,65006.0,automatic,truck,white,3676,2.4679746051952742,0.03969986810838756,a
41502.0,2019.0,ford,good,8 cylinders,gas,15221.0,automatic,truck,white,1533,2.38552026703829,0.02761926208471153,a
9290.0,2012.0,ford,good,4 cylinders,gas,104140.0,automatic,sedan,silver,976,2.1549481544488387,0.16303798036361408,c
8401.0,2011.0,ford,excellent,4 cylinders,gas,98000.0,automatic,SUV,black,117,2.2584266176530896,0.04118481300842266,b
6251.0,2012.0,ford,excellent,4 cylinders,gas,,automatic,SUV,black,7118,2.4017390123111046,-0.03657735792313749,c
12478.0,2014.0,ford,like new,6 cylinders,gas,116497.0,automatic,SUV,black,2148,2.4001592893004067,-0.1441030962277142,a
23742.0,2019.0,subaru,like new,4 cylinders,gas,7000.0,automatic,SUV,white,372,2.4931472129816648,-0.0313739482503822,a
40063.0,2015.0,ford,good,6 cylinders,gas,46630.0,automatic,pickup,white,897,2.2082827885368608,0.1637986403127611,a
4730.0,2005.0,subaru,good,4 cylinders,gas,166844.0,automatic,SUV,silver,214,2.2074174422962956,0.2127239810321159,c
30749.0,2012.0,ford,like new,8 cylinders,gas,24341.0,automatic,truck,blue,3396,2.263079750876976,0.10016576269587496,a
9249.0,2016.0,ford,good,4 cylinders,gas,78603.0,automatic,sedan,red,366,2.497012205087825,0.09431375939837996,a
2958.0,2008.0,ford,good,6 cylinders,gas,175000.0,automatic,SUV,silver,110,2.2963665596236793,0.18302450854888594,c
14357.0,2005.0,ford,excellent,8 cylinders,gas,115830.0,automatic,pickup,white,5296,2.0203342021758948,0.10992579982501408,a
14729.0,2006.0,ford,good,8 cylinders,gas,172487.0,automatic,truck,white,148,2.056107615717864,0.21119641465282046,b
10601.0,2008.0,ford,good,8 cylinders,gas,163500.0,automatic,truck,white,133,2.1029343419573925,-0.014942504401083396,b
8626.0,2004.0,ford,excellent,8 cylinders,gas,140000.0,automatic,truck,red,262,2.1342934579792665,0.08346684918531308,a
2437.0,2007.0,ford,excellent,4 cylinders,gas,141036.0,automatic,sedan,silver,293,2.2343672385069797,0.2185467293499432,c
3812.0,2003.0,ford,good,8 cylinders,gas,1737004.0,automatic,pickup,silver,852,1.9109990215854635,0.08902812394139363,c
0.0,2014.0,ford,good,8 cylinders,gas,0.0,automatic,truck,white,1629,2.437503336785343,0.3247180956778647,c
19448.0,2013.0,ford,good,6 cylinders,gas,49840.0,automatic,sedan,black,4072,2.4490201501447566,0.166235629575892,b
8414.0,2014.0,ford,excellent,4 cylinders,gas,99000.0,automatic,sedan,black,642,2.362867987498518,0.19009615651199968,a
15521.0,2012.0,ford,excellent,8 cylinders,gas,162000.0,automatic,truck,white,349,2.3800313917639007,-0.043265273077113565,a
23890.0,2018.0,subaru,excellent,4 cylinders,gas,33450.0,automatic,SUV,silver,1227,2.538606162198849,0.13763627529946193,c
9638.0,2017.0,ford,excellent,4 cylinders,gas,30887.0,manual,sedan,silver,621,2.474752299606265,0.20545186647225208,c
21671.0,2014.0,ford,excellent,6 cylinders,gas,80857.0,automatic,SUV,silver,17187,2.2457373450969498,0.22780189324450184,b
3157.0,2008.0,ford,good,6 cylinders,gas,163200.0,automatic,SUV,white,86,2.0741841662072176,0.06480295022590682,a
4092.0,2003.0,ford,good,6 cylinders,gas,129468.0,automatic,pickup,black,281,2.0492629535681184,-0.10096528792851364,a
3725.0,2007.0,ford,excellent,6 cylinders,gas,93.0,automatic,sedan,black,816,2.124512152109277,-0.024434852237895068,b
32356.0,2015.0,ford,like new,6 cylinders,gas,112500.0,automatic,pickup,red,822,2.4569882180395486,0.098482872903019,a
24604.0,2015.0,ford,like new,8 cylinders,gas,,automatic,truck,silver,371,2.406872667489577,0.08213551923246969,b
40128.0,2018.0,ford,excellent,6 cylinders,gas,43908.0,automatic,pickup,black,325,2.5069828879893405,0.09314104255753897,b
7126.0,2012.0,ford,excellent,4 cylinders,gas,75000.0,automatic,sedan,silver,263,2.3767012108980032,0.019352136317419874,a
11799.0,2012.0,ford,excellent,6 cylinders,gas,145000.0,automatic,SUV,red,334,2.227056442195707,0.1893717311112308,a
13758.0,2014.0,subaru,excellent,4 cylinders,gas,145000.0,automatic,SUV,black,412,2.4005354199194344,0.12678367017187495,b
20083.0,2016.0,subaru,good,4 cylinders,gas,32133.0,automatic,sedan,silver,1069,2.4377006306308666,0.08822882875508273,a
2659.0,2005.0,ford,fair,6 cylinders,gas,176783.0,automatic,SUV,black,225,1.8965101248457648,0.2391574962902263,b
32038.0,2017.0,ford,excellent,8 cylinders,gas,92000.0,automatic,truck,white,407,2.580250130414791,0.0011850299679267704,c
12896.0,2014.0,ford,like new,6 cylinders,gas,111000.0,automatic,pickup,silver,850,2.2017125995995723,0.17343975118385166,c
10583.0,2013.0,ford,good,6 cylinders,gas,100305.0,automatic,SUV,black,471,2.2545458380229366,-0.0674014913994401,b
9639.0,2011.0,ford,excellent,4 cylinders,gas,99814.0,automatic,sedan,red,346,2.323282825978939,0.15754094433446722,a
11560.0,2012.0,ford,excellent,4 cylinders,gas,63000.0,automatic,SUV,blue,492,2.214782259023237,0.07610484136069323,b
5143.0,2007.0,ford,excellent,4 cylinders,gas,168600.0,automatic,sedan,red,664,2.3201718560929625,0.2426277587579143,b
24988.0,1955.0,ford,excellent,8 cylinders,gas,5000.0,automatic,pickup,blue,309,0.9068154918253772,-0.03891988602356677,c
22748.0,2016.0,subaru,like new,4 cylinders,gas,3258.0,automatic,sedan,blue,911,2.2284577959983825,0.3506565867635735,b
8380.0,2012.0,ford,excellent,4 cylinders,gas,,automatic,SUV,black,4444,2.2913919320275373,0.21452220589410909,a
1962.0,2001.0,ford,good,8 cylinders,gas,136000.0,automatic,SUV,red,108,1.9334371228266591,-0.01891208939672886,c
800.0,2013.0,ford,good,8 cylinders,gas,0.0,automatic,truck,white,3532,2.2492986999057627,0.23804474282904176,b
4564.0,2015.0,ford,excellent,4 cylinders,gas,159000.0,automatic,sedan,silver,3127,2.2592431525553915,0.01728613326856715,a
19539.0,2013.0,ford,excellent,8 cylinders,gas,156906.0,automatic,truck,red,1094,2.2610300693092387,0.03448220543938263,c
39918.0,2012.0,ford,excellent,8 cylinders,gas,107020.0,automatic,pickup,black,17764,2.3674646988007098,0.03734908135946044,a
7640.0,2011.0,ford,excellent,6 cylinders,gas,92000.0,automatic,sedan,black,347,2.4448727942253314,0.14089644260817338,b
18709.0,2018.0,ford,excellent,4 cylinders,gas,64879.0,automatic,SUV,white,1951,2.6024451965530218,0.2101011614996862,b
12108.0,2013.0,ford,excellent,4 cylinders,gas,106044.0,automatic,sedan,white,472,2.3099611090870464,0.0557505945961216,a
18421.0,2016.0,ford,good,6 cylinders,gas,142600.0,automatic,SUV,white,324,2.273737394794031,0.10130791238741686,b
20834.0,2017.0,ford,excellent,4 cylinders,gas,33142.0,automatic,SUV,black,46,2.41634975007662,0.19288371460057632,b
9766.0,2012.0,ford,excellent,4 cylinders,gas,113979.0,automatic,SUV,red,242,2.4611052542240435,0.14962357067340193,c
9298.0,2008.0,ford,excellent,6 cylinders,gas,164100.0,automatic,truck,blue,411,2.1177385419813186,0.10666707171295192,a
17116.0,2017.0,subaru,like new,4 cylinders,gas,34963.0,automatic,SUV,black,872,2.3669712377225887,-0.06520827139225904,a
4128.0,2012.0,ford,like new,6 cylinders,gas,72444.0,automatic,sedan,black,261,2.3444459932298187,-0.04533193063439117,a
6677.0,2006.0,ford,good,8 cylinders,gas,150000.0,automatic,truck,white,222,2.056837156615279,0.011677818328777692,c
6736.0,2013.0,ford,excellent,4 cylinders,gas,71831.0,automatic,sedan,red,2141,2.348014298757296,-0.08611358644924241,b
9418.0,2014.0,subaru,excellent,4 cylinders,gas,151818.0,automatic,sedan,blue,3598,2.2733577609766202,0.11547691020837518,a
17478.0,2014.0,ford,excellent,6 cylinders,gas,118843.0,automatic,SUV,white,3984,2.3689548161147505,0.09926615044384654,c
7541.0,2007.0,ford,good,8 cylinders,gas,157695.0,automatic,truck,white,131,2.458214439022976,0.061611138383962184,b
21289.0,2018.0,subaru,excellent,4 cylinders,gas,45962.0,automatic,sedan,white,5281,2.3155129714031366,0.14466213655139726,b
28154.0,2015.0,ford,excellent,6 cylinders,gas,66835.0,automatic,pickup,blue,3061,2.236853234229587,0.03769205048853772,a
1157.0,2011.0,ford,like new,8 cylinders,gas,107950.0,automatic,truck,black,1231,2.0521208729042115,0.05572790525130703,b
8938.0,2016.0,ford,excellent,4 cylinders,gas,54429.0,automatic,sedan,white,4491,2.1930782812482827,0.13135571855986222,c
4525.0,1993.0,ford,good,8 cylinders,gas,186233.0,automatic,truck,white,328,1.9739768900617825,0.18374917868575166,a
3317.0,2002.0,subaru,good,4 cylinders,gas,203145.0,automatic,sedan,red,691,2.175913137359692,0.14414746857386312,b
10032.0,2009.0,subaru,excellent,4 cylinders,gas,117932.0,automatic,sedan,white,3636,2.2478009645331203,0.15395437649438215,b
4211.0,2004.0,ford,excellent,8 cylinders,gas,222164.0,automatic,pickup,silver,3542,2.0119247925479598,0.052962057673922674,c
14932.0,2018.0,subaru,excellent,4 cylinders,gas,42000.0,automatic,sedan,blue,2934,2.4861981226178904,0.05072519158718696,b
10353.0,2014.0,subaru,excellent,4 cylinders,gas,138000.0,automatic,SUV,silver,1110,2.2421037217013158,0.15097776429147386,b
8370.0,1985.0,ford,good,8 cylinders,gas,142000.0,automatic,truck,red,225,1.5516039942412032,0.1624753217488186,c
8347.0,2005.0,subaru,fair,4 cylinders,gas,206734.0,automatic,SUV,silver,3095,2.1421280406436622,0.12103103839124972,a
48794.0,2019.0,ford,like new,8 cylinders,gas,18671.0,automatic,truck,white,470,2.2445239215815875,0.04361695748211437,b
3597.0,2002.0,ford,good,4 cylinders,gas,,automatic,SUV,silver,407,2.0684141682869868,0.12108999964438046,b
14183.0,2013.0,subaru,excellent,4 cylinders,gas,,automatic,SUV,white,684,2.322878058942979,0.0296308107310089,b
24991.0,2015.0,ford,excellent,8 cylinders,gas,123727.0,automatic,pickup,black,323,2.544681191341781,0.07517233402617424,b
11945.0,2008.0,ford,good,8 cylinders,gas,133600.0,automatic,truck,silver,1050,2.3806514265665486,-0.06343877898839331,b
21205.0,2015.0,ford,excellent,8 cylinders,gas,141000.0,automatic,truck,white,523,2.4328342068324798,0.13369334313623096,b
6807.0,2011.0,ford,excellent,6 cylinders,gas,147083.0,automatic,sedan,black,749,2.197521422909107,-0.028995048990857388,a
15036.0,2000.0,ford,good,8 cylinders,gas,235195.0,automatic,truck,black,457,1.7913232041753069,0.03867644552902949,a
2678.0,2006.0,ford,fair,6 cylinders,gas,167369.0,automatic,sedan,red,450,2.1685194400621297,0.17358906278225303,b
8733.0,1996.0,ford,excellent,6 cylinders,gas,104000.0,automatic,truck,red,3105,1.8370313797989388,0.02737545740142737,c
9225.0,2008.0,ford,excellent,6 cylinders,gas,144000.0,automatic,SUV,blue,3224,2.330429221477924,0.1711131547082284,a
3611.0,2002.0,ford,good,6 cylinders,gas,253000.0,automatic,pickup,black,118,1.965668283588755,0.08100577715772787,b
4939.0,2004.0,ford,good,6 cylinders,gas,74926.0,automatic,SUV,blue,444,2.1659674419101296,-0.08017055029998874,b
5895.0,2004.0,ford,excellent,6 cylinders,gas,96148.0,automatic,SUV,silver,2129,2.1360691894391866,0.07929144847701278,a
16808.0,2009.0,ford,excellent,8 cylinders,gas,121628.0,automatic,pickup,blue,2728,2.2006114345377354,0.12090765260633245,c
24882.0,2016.0,ford,excellent,8 cylinders,gas,115071.0,automatic,truck,white,836,2.4032384908378224,0.05163054354857041,b
4338.0,2010.0,ford,good,4 cylinders,gas,125000.0,automatic,sedan,silver,402,2.118462926370332,0.06619829442317396,a
6108.0,2015.0,ford,good,4 cylinders,gas,100257.0,manual,sedan,blue,170,2.4846211072004603,0.1808743977869257,b
500.0,2015.0,ford,excellent,4 cylinders,gas,123500.0,automatic,sedan,white,1495,2.231636521296104,0.16088713528216864,a
800.0,2011.0,ford,excellent,4 cylinders,gas,161295.0,automatic,sedan,red,935,2.23909904474775,0.1486575129492987,b
19401.0,2017.0,ford,excellent,4 cylinders,gas,66827.0,automatic,SUV,blue,2918,2.5425420109685515,0.11837410619755225,a
23743.0,2016.0,ford,excellent,6 cylinders,gas,54322.0,automatic,SUV,blue,5116,2.353884133264278,0.15290053857313346,b
72032.0,2020.0,ford,like new,8 cylinders,gas,1625.0,automatic,truck,blue,935,2.408994297226467,0.34979580187407794,a
7109.0,2013.0,ford,excellent,4 cylinders,gas,160647.0,automatic,sedan,white,2398,2.387073820514772,0.12924485409764194,c
13751.0,2013.0,ford,good,8 cylinders,gas,210640.0,automatic,truck,white,1029,2.303497418286463,-0.04068853281432777,b
17540.0,2015.0,ford,excellent,6 cylinders,gas,90000.0,automatic,SUV,black,558,2.3260412233530543,0.2100492512838956,c
3758.0,2004.0,ford,excellent,8 cylinders,gas,153572.0,automatic,sedan,blue,1583,2.114575448623772,0.02131657168464016,a
3316.0,2010.0,ford,excellent,4 cylinders,gas,119553.0,automatic,sedan,silver,293,2.2186799518393183,0.008383506312204608,b
10246.0,2011.0,ford,good,4 cylinders,gas,143115.0,manual,truck,white,175,2.4314049593361773,0.050918732736041215,b
10673.0,2011.0,ford,excellent,6 cylinders,gas,123000.0,automatic,SUV,silver,369,2.185084656136417,-0.10161274763759512,b
11950.0,2010.0,ford,excellent,4 cylinders,gas,59491.0,automatic,SUV,red,1982,2.1899203045286404,0.1683418244032891,a
16204.0,2016.0,ford,excellent,4 cylinders,gas,999745.0,automatic,sedan,black,68,2.2518969785972414,0.12169452003702627,a
4463.0,2000.0,ford,fair,6 cylinders,gas,156000.0,manual,pickup,white,278,2.0224826453584046,0.14471477364586105,b
11808.0,2013.0,ford,excellent,4 cylinders,gas,95671.0,automatic,sedan,black,1835,2.169794063079584,0.10136865659125127,b
3002.0,2007.0,ford,fair,8 cylinders,gas,111718.0,automatic,sedan,black,1068,2.056696476224583,0.1290411487742903,b
18005.0,2011.0,ford,excellent,8 cylinders,gas,83664.0,automatic,truck,silver,660,2.2807768781852573,0.005881161709307525,c
3087.0,2010.0,ford,good,4 cylinders,gas,175000.0,automatic,sedan,white,1388,2.459943579610948,0.030553060527867562,c
11975.0,2008.0,ford,excellent,6 cylinders,gas,53493.0,automatic,pickup,white,325,2.208208594071103,-0.0686454732387822,b
10352.0,2012.0,subaru,excellent,4 cylinders,gas,91492.0,automatic,sedan,red,3968,2.1164631198194868,0.03567741776122213,c
33087.0,2015.0,ford,like new,6 cylinders,gas,77794.0,automatic,truck,blue,244,2.1251195977668185,0.176409276657698,a
9313.0,2002.0,ford,excellent,8 cylinders,gas,158000.0,automatic,truck,black,185,1.9963662511050797,0.12991965082636348,a
8620.0,2009.0,ford,good,4 cylinders,gas,94185.0,manual,SUV,blue,417,2.2697881794171915,0.1768059049072747,a
15484.0,2017.0,subaru,excellent,4 cylinders,gas,95123.0,automatic,SUV,silver,6443,2.4825164294314126,-0.007195057861337936,b
15110.0,2011.0,ford,good,8 cylinders,gas,,automatic,pickup,blue,140,2.198474884999948,0.007578570264887924,a
9853.0,1950.0,ford,excellent,6 cylinders,gas,18433.0,manual,sedan,black,419,0.7027457620798092,-0.01551901617578462,a
8659.0,2004.0,ford,excellent,8 cylinders,gas,182232.0,automatic,truck,silver,3192,2.0805178048584247,-0.08279703952559686,a
4667.0,2010.0,ford,good,4 cylinders,gas,167000.0,automatic,sedan,silver,183,2.2009098666301288,-0.03311787283140283,b
8090.0,2010.0,subaru,excellent,4 cylinders,gas,99767.0,automatic,sedan,red,194,2.1516705754492915,0.05648233859287774,b
11323.0,2015.0,ford,excellent,6 cylinders,gas,139000.0,automatic,sedan,black,799,2.4354965913457045,0.08228177616409002,a
18834.0,2013.0,ford,excellent,6 cylinders,gas,182458.0,automatic,truck,silver,372,2.2835457035039566,0.11357640708058445,c
11210.0,2010.0,ford,good,6 cylinders,gas,70608.0,automatic,SUV,silver,1104,2.2536947950402983,0.02050662471085568,a
9202.0,2014.0,ford,like new,4 cylinders,gas,113917.0,automatic,sedan,silver,5515,2.2832837970518973,-0.03245134597001681,a
7562.0,2006.0,ford,like new,8 cylinders,gas,140886.0,automatic,SUV,white,11510,2.079035014444745,0.16517938745244465,c
6772.0,2009.0,ford,excellent,4 cylinders,gas,92400.0,automatic,sedan,white,133,2.0345519069588804,0.25568573977365305,a
8182.0,2007.0,ford,like new,8 cylinders,gas,201000.0,automatic,pickup,silver,517,1.9848300599495892,0.08564556539561907,b
31134.0,2016.0,ford,excellent,6 cylinders,gas,86677.0,automatic,SUV,white,2546,2.268891086192412,0.15331133289071458,c
3265.0,2007.0,ford,good,6 cylinders,gas,179500.0,automatic,sedan,red,102,2.247376313680059,0.09010696736750937,c
